"","post_id","type","timestamp","caption","hashtags","n_hashtags","is_video","video_views","n_likes","n_comments","n_uniq_commenters"
"252","ig252","GraphVideo",2020-10-21 15:07:58,"Assalamualaikum, Sampurasun wargi JabarApakah wargi sudah tahu, kalau sekarang Rumah Sakit Jiwa Provinsi Jawa Barat punya layanan Konsultasi Jiwa Online nih.Namanya KJOL!Mau tau cara konsultasinya?Nah berikut alur pendaftarannya:1. Wargi Jabar yang memerlukan screening jiwa silahkan menghubungi nomor telepon 081221292020 atau mengakses link berikut : http://tiny.cc/KJOL.2. Setelah itu, wargi akan menerima jawaban otomatis yang muncul di chat whatsapp yang berisi dua pilihan, yaitu :a. Screening pemeriksaan kesehatan jiwa, dengan link : http://pemeriksaankeswa-rsj.jabarprov.go.id/b. Konsultasi secara langsung dengan psikolog/psikiater, dengan link : http://tiny.cc/DaftarScreenin.3. Jika wargi memilih pilihan 1 (Link Pemeriksaan Keswa : http://pemeriksaankeswa-rsj.jabarprov.go.id/) untuk screening jiwa online, maka ketika masuk aplikasi akan muncul menu untuk login.Pilih menu 'daftar baru' dan lanjutkan dengan mengisi data yang diminta secara lengkap, agar dapat memperoleh username dan password..4. Setelah memperoleh username dan password, wargi bisa mengakses menu login Tes Kesehatan Jiwa dengan beberapa pilihan menu daftar tes, diantaranya:-Tes Kuisioner SDS-Tes Kuisioner MMPI-Tes Kuisioner SCL-Tes Kesehatan Jiwa, dan-Tes Deteksi Bunuh Diri dan-Kecanduan GadgetHatur NuhunSalam semangat jiwa sehatcc : @humas_jabar @diskominfojabar @jabarprovgoid @dinkesjabar @dinkeskotabdg @dinsosjabar @biro_yanbangsos @humas.dprdjabar @jabarsaberhoaks @jabardigitalservice@ridwankamil #rsjprovjabar #kjol #konsultasijiwaonline #mentalhealth #dinkesjuara #jabarjuaralahirbathin","rsjprovjabar, mentalhealth, kjol, jabarjuaralahirbathin, konsultasijiwaonline, dinkesjuara",6,TRUE,1694,68,1,1
"253","ig253","GraphSidecar",2020-10-20 21:38:27,"Update Data COVID-19 di Jawa Barat 20 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 31.250 (+472)Isolasi/Dalam Perawatan: 9.829 (+239)Sembuh: 20.821 (+213)Meninggal: 600 (+20)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 865.996RDT: 363.003PCR: 502.9933. Dari level kewaspadaan 27 Kabupaten/Kota, 4 daerah masuk Zona Risiko Rendah, 21 daerah Zona Risiko Sedang (Oranye), dan 2 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,208,4,3
"254","ig254","GraphSidecar",2020-10-20 17:59:43,"KEPALA DISKOMINFO SERAHKAN 10.000 PCS MASKER DISKOMINFO, Singaparna - Dalam rangka memutus mata rantai penyebaran Covid-19 di Kabupaten Tasikmalaya, Dinas Kominfo mengkampanyekan ""Ayo Pakai Masker"".Sebagai tindak lanjut kampanye tersebut Kepala Dinas Komunikasi dan Informatika(Diskominfo) Kabupaten Tasikmalaya Rudi Sonjaya Saehuri menyerahkan bantuan masker sebanyak 10.000 pcs kepada Plt Kepala Pelaksana Badan Penanggulangan Bencana Daerah (BPBD) bertempat di Halaman Diskominfo, Jumat (16/10/2020).#pemkabtasikmalaya#pemkabtasik#infotasikmalaya","infotasikmalaya, pemkabtasikmalaya, pemkabtasik",3,FALSE,NA,171,0,0
"255","ig255","GraphSidecar",2020-10-20 15:04:03,"Gencar Lakukan Razia Masker, Satgas Covid-19 Disiplinkan Masyarakat Taati Protokol KesehatanDISKOMINFO INDRAMAYU - Satuan Tugas (Satgas) Penanganan Covid-19 Kabupaten Indramayu gencar melakukan razia masker kepada masyarakat. Hal ini bertujuan agar masyarakat semakin disiplin bermasker saat keluar rumah, mentaati protokol kesehatan.Jum'at pagi (16/10/2020) pendisiplinan kepada masyarakat dilakukan dalam bentuk operasi yustisi protokol kesehatan yang berlangsung di Perempatan Paoman Kecamatan Indramayu.Pjs. Bupati Indramayu Bambang Tirtoyuliono yang memonitor langsung operasi yustisi berharap, masyarakat untuk tidak kendor dalam menerapkan protokol kesehatan terutama menggunakan masker, menjaga jarak dengan orang lain, dan mencuci tangan.Menurut Bambang, saat ini semua pihak tengah menunggu vaksin namun demikian ditengah waktu menunggu vaksin tersebut masyarakat untuk tetap menjaga kesehatan dan tidak terpapar Covid-19.""Penerapan terhadap Perbup pelanggaran protokol kesehatan kita perkuat. Namun demikian kita berharap sebenarnya kesadaran masyarakat akan semakin tinggi untuk menerapkan protokol kesehatan ini,"" tegas Bambang.Dalam operasi yustisi tersebut terjaring sebanyak 54 orang dengan sanksi lisan/teguran sebanyak 17 orang, sanksi sosial sebanyak 25 orang, sanksi sita identitas sebanyak 3 orang, dan sanksi administratif sebanyak 9 orang dengan besaran denda 500 ribu. (Aa DENI/DEDY/Diskominfo Indramayu)","",0,FALSE,NA,234,17,8
"256","ig256","GraphSidecar",2020-10-19 21:29:57,"Update Data COVID-19 di Jawa Barat 19 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 30.778 (+524)Isolasi/Dalam Perawatan: 9.590 (+164)Sembuh: 20.608 (+339)Meninggal: 580 (+21)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 862.302RDT: 363.003PCR: 499.2693. Dari level kewaspadaan 27 Kabupaten/Kota, 4 daerah masuk Zona Risiko Rendah, 21 daerah Zona Risiko Sedang (Oranye), dan 2 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,209,4,2
"257","ig257","GraphSidecar",2020-10-19 20:00:30,"Update Mingguan Covid-1912 - 18 Okt 2020Ingin tahu data Kota/Kabupaten di Jawa Barat dengan jumlah penambahan kasus positif, pasien sembuh dan meninggal dunia tertinggi dalam seminggu terakhir? Yuk, simak rekapan datanya pada konten di atas.Ikuti juga terus perkembangan data lengkap Covid-19 di Jawa Barat dengan mengakses website Pikobar atau download aplikasinya di App Store maupun Play Store.","",0,FALSE,NA,294,0,0
"258","ig258","GraphSidecar",2020-10-19 16:19:35,"Penambahan 5.000 kasus Covid-19 terjadi dalam waktu kurang dari 2 pekan di Jawa BaratDalam dua pekan terakhir, angka kasus terkonfirmasi di Jabar meningkat sampai 5.000 kasus. Dari 7 Oktober hingga 17 Oktober 2020 dalam 10 hari saja kasus terkonfirmasi di Jabar bertambah dari 25.662 kasus menjadi 30.043 kasus. Terus naiknya kasus terkonfirmasi harian bukan statistik semata, tapi juga pengingat bahwa kita perlu ketatkan kembali protokol kesehatan demi lindungi diri sendiri dan orang lain dari Covid-19. Tindakan sederhana seperti tetap menghindari berkerumun dan mengenakan masker juga bisa membantu sistem kesehatan agar tidak kolaps.Ingat! Selalu terapkan 3M. Memakai Masker. Mencuci Tangan. Menjaga Jarak.","",0,FALSE,NA,482,61,29
"259","ig259","GraphSidecar",2020-10-18 21:08:02,"Update Data COVID-19 di Jawa Barat 18 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 30.254 (+211)Isolasi/Dalam Perawatan: 9.426 (-134)Sembuh: 20.269 (+345)Meninggal: 559 (-0)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 857.756RDT: 359.559PCR: 498.1973. Dari level kewaspadaan 27 Kabupaten/Kota, 7 daerah masuk Zona Risiko Rendah, 17 daerah Zona Risiko Sedang (Oranye), dan 3 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,229,8,5
"260","ig260","GraphSidecar",2020-10-18 19:03:34,"Sampurasun wargi Jabar!@pikobar_jabar dilengkapi fitur Saber Hoaks yang memudahkanmu mengetahui berbagai informasi hoax di dunia maya yang telah divalidasi oleh Tim @jabarsaberhoaksYuk, manfaatkan Fitur Saber Hoaks untuk mengetahui informasi valid penanganan COVID-19 di Jawa Barat lewatPikobar!Pikobar tersedia di Appstore dan PlayStore#saberhoax #pikobar #civictech #digicampaign","pikobar, civictech, digicampaign, saberhoax",4,FALSE,NA,135,0,0
"261","ig261","GraphVideo",2020-10-18 15:05:32,"Bayar Pajak Kendaraan Tahunan ga perlu ke Kantor Samsat.Bisa sambil melakukan aktivitas apa saja.Termasuk sambil berolahraga..Semua bisa,dengan menggunakan Aplikasi #Sambara.<U+0001F4F1>Sambara,Kemudahan dalam genggaman. <U+0001F917>.#TongHilapDontForgetMelakukan 3M.Memakai Masker,Menjaga Jarak,Mencuci Tangan..Semoga #Baraya sehat semuanya <U+0001F917>.@ridwankamil@ruzhanul@widiatmokohening@firmanadam687.<U+0001F3A5> @wibawa.hadiman @samida_niskala @agung_yunia @bil.sign @peegoogle..#ProgramTripleUntungPlus#BapendaJabar#SamsatJabar#BebasBBNKBII#BebasDendaPKB#BebasProgresif#DiskonPajakKendaraan#DiskonTunggakanPKB#DiskonBBNKBI#75TahunJabar#RidwanKamil #JawaBarat #JabarTanggapCovid19 #TripleUntungPlus #JabarSehatLahirBatin #Jabar","DiskonBBNKBI, BebasProgresif, ProgramTripleUntungPlus, DiskonTunggakanPKB, RidwanKamil, DiskonPajakKendaraan, 75TahunJabar, BebasDendaPKB, JabarTanggapCovid19, TongHilapDontForget, Sambara, TripleUntungPlus, JabarSehatLahirBatin, BapendaJabar, JawaBarat, Jabar, Baraya, BebasBBNKBII, SamsatJabar",19,TRUE,2408,69,15,8
"262","ig262","GraphSidecar",2020-10-17 22:09:39,"Update Data COVID-19 di Jawa Barat 17 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 30.043 (+500)Isolasi/Dalam Perawatan: 9.560 (+60)Sembuh: 19.924 (+440)Meninggal: 559 (-0)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 847.356RDT: 359.559PCR: 487.7973. Dari level kewaspadaan 27 Kabupaten/Kota, 7 daerah masuk Zona Risiko Rendah, 17 daerah Zona Risiko Sedang (Oranye), dan 3 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #covid19","JabarTanggapCovid19, covid19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,267,28,7
"263","ig263","GraphImage",2020-10-17 17:55:23,"Daks, tahukah kamu kalau menulis jurnal merupakan hal yang baik dilakukan untuk menjaga kesehatan mental?Tak hanya bermanfaat untuk melatih kreativitas, journaling juga terkenal sebagai media untuk self-healing dan menjaga kesehatan mental loh, Daks!Jika kamu seringkali merasa kesulitan untuk menceritakan emosi yang dirasakan secara lisan, menulis jurnal merupakan hal yang bisa kamu lakukan agar emosimu terluapkan. Daripada menyalurkan emosi kepada hal negatif, kamu dapat tuliskan perasaan marah, benci, atau sedihmu ke dalam jurnal. Selain itu, kamu juga bisa menggunakan jurnal untuk menuliskan hal yang kamu syukuri, perencanaan, bahkan ide ide menarik.Nah, apakah kamu tertarik untuk mulai menulis jurnal, Daks?#JabarMasagi #BarudakJabarMasagi #jabarjuara#adaptasikebiasaanbaru #pembelajaranjarakjauh#journaling","journaling, adaptasikebiasaanbaru, jabarjuara, BarudakJabarMasagi, JabarMasagi, pembelajaranjarakjauh",6,FALSE,NA,131,0,0
"264","ig264","GraphSidecar",2020-10-17 15:01:51,"Selamat menikmati akhir pekan #WargiDisdikJabar<U+0001F450> Sebelum besok memulai kembali aktivitas, ada baiknya di saat libur seperti ini kita menyempatkan diri untuk ""me time"" (meluangkan waktu sejenak untuk diri sendiri).Karena, me time ini ternyata punya banyak manfaat, loh! Salah satunya, mampu menjaga kesehatan mental seseorang. Nah, apalagi manfaat me time lainnya? Yuk, tengok infografis di atas!<U+0001F446>Oh iya, biasanya me time #WargiDisdikJabar ngapain, nih? Tulis di kolom komentar, ya.<U+0001F609>.@ridwankamil@ruzhanul@swangsaatmaja@m.dedi_supandhi@wahyu_mijaya@humas_jabar.#DisdikJabar #Pendidikan #SemuaAnakBisaSekolah #SemuaAnakBisaJuara #MerdekaBelajar #JabarTanggapCovid19 #JabarJuara","JabarTanggapCovid19, MerdekaBelajar, SemuaAnakBisaSekolah, Pendidikan, WargiDisdikJabar, JabarJuara, DisdikJabar, SemuaAnakBisaJuara",8,FALSE,NA,161,0,0
"265","ig265","GraphSidecar",2020-10-16 21:06:35,"Update Data COVID-19 di Jawa Barat 16 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 29.543 (+424)Isolasi/Dalam Perawatan: 9.500 (+37)Sembuh: 19.484 (+387)Meninggal: 559 (-0)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 846.012RDT: 359.559PCR: 486.4533. Dari level kewaspadaan 27 Kabupaten/Kota, 7 daerah masuk Zona Risiko Rendah, 17 daerah Zona Risiko Sedang (Oranye), dan 3 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,200,2,2
"266","ig266","GraphVideo",2020-10-16 18:16:22,"This is when and how children should #WearAMask during # COVID19.@who @ridwankamil @lawancovid19_id @humas_jabar @jabardigitalservice @jabarprovgoid","WearAMask",1,TRUE,1841,53,0,0
"267","ig267","GraphImage",2020-10-16 15:00:26,"Sampurasun wargi jabar!Penting untuk menjaga kesehatan tubuh, terutama dalam masa pandemi #COVID19 ini. Jadi, meskipun weekend, tetap berikan tubuh asupan nutrisi yang tepat agar kita tetap sehat dan dapat terus beraktivitas ya!","COVID19",1,FALSE,NA,138,4,3
"268","ig268","GraphSidecar",2020-10-15 21:46:17,"Update Data COVID-19 di Jawa Barat 15 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 29.119 (+590)Isolasi/Dalam Perawatan: 9.463 (+279)Sembuh: 19.907 (+304)Meninggal: 559 (+7)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 841.879RDT: 359.559PCR: 482.3203. Dari level kewaspadaan 27 Kabupaten/Kota, 7 daerah masuk Zona Risiko Rendah, 17 daerah Zona Risiko Sedang (Oranye), dan 3 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,204,10,7
"269","ig269","GraphSidecar",2020-10-15 17:45:05,"Tidak sembarangan masker bisa dipakai untuk mencegah penularan COVID-19, harus diperhatikan tingkat kerapatanpori-pori & waktu pemakaian masker.@who telah merekomendasikan 3 jenis masker yg efektif mencegah penularan COVID-19. Apa saja jenisnya?1. Masker N95, memiliki standar tinggi & hanya dipakai petugas kesehatan yang langsung berhadapan denganvirus di lab.2. Masker bedah yang biasa dipakai nakes memiliki 3 lapisan (3 ply) yang bisa mencegah percikan droplet.3. Masker kain. Untuk jenis masker ini pemakaiannya tidakboleh sembarangan seperti masker scuba dan buff. Penggunaan masker kain setidaknya 3 lapis dan terbuatdari bahan-bahan yang tidak elastis.Masker kain bisa dicuci dan digunakan kembali, oleh karenanya penggunaannya, penyimpanannya da perawatannya haruslah benar. Penggunaan masker kain disarankan maksimal 4 jam, setelah itu ganti dengan yang baru atau yg bersih. Apabila basah atau lembab harus segera diganti. Untuk itu, saat beraktivitas masyarakat disarankan membawa masker cadangan, agar bisa mengganti masker.","",0,FALSE,NA,263,11,6
"270","ig270","GraphVideo",2020-10-15 15:01:25,"Wilujeng sonten wargi Jabar! Informasi terkait COVID-19 banyak tersaji di internet. Kita bisa menemukannya di media sosial sampai saat berkomunikasi menggunakan aplikasi percakapan. Penting bagi kita untuk memilih dan memilah informasi-informasi tersebut, karena bisa jadi ada hoaks di antaranya.Jaga jempol, selalu cek dan ricek informasi sebelum dibagikan ke orang lain. Pastikan informasi COVID-19 didapat dari sumber yang terpercaya, seperti covid19.go.id.","",0,TRUE,1030,41,0,0
"271","ig271","GraphSidecar",2020-10-14 21:09:51,"Update Data COVID-19 di Jawa Barat 14 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 28.529 (+442)Isolasi/Dalam Perawatan: 9.184 (-95)Sembuh: 18.793 (+524)Meninggal: 552 (+13)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 838.506RDT: 359.559PCR: 478.9473. Dari level kewaspadaan 27 Kabupaten/Kota, 7 daerah masuk Zona Risiko Rendah, 17 daerah Zona Risiko Sedang (Oranye), dan 3 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,247,7,3
"272","ig272","GraphVideo",2020-10-14 17:56:22,"Berikut inilah video laporan mingguan mengenai penanganan #Covid19 di Jabar <U+0001F4AA>Alhamdulillah, zona merah atau resiko tinggi dan kasus Covid-19 di Jabar menurun dan jauh lebih baik <U+0001F607>Informasi ini, semoga menjadikan Wargi Jabar untuk tetap selalu menerapkan protokol kesehatan, sehingga kasus Covid-19 di Jabar terus menurun <U+0001F932>Mari kita bersama melawan Pandemi ini, InsyaAllah jika kita semua disiplin #KitaPastiMenang <U+0001F64F>#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaruVideo Humas Jabar by @hkmchaniago#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #2TahunJabarJuara #2TahunTetapTangguh#100TahunGedungSate #75TahunJabar #JabarSehatLahirBatin#jabartanggapcovid19","100TahunGedungSate, westjava, RidwanKamil, AdaptasiKebiasaanBaru, 75TahunJabar, JabarJuaraLahirBatin, banggajadiwargajabar, KitaPastiMenang, jabartanggapcovid19, 2TahunJabarJuara, jawabarat, JabarSehatLahirBatin, HumasJabar, jabar, 2TahunTetapTangguh, Covid19, gedungsate, UuRuzhanulUlum, JabarKita",19,TRUE,4467,161,14,6
"273","ig273","GraphSidecar",2020-10-14 15:01:45,"Sobat, apa sobat tahu?.Pemerintah menargetkan pemberian vaksin #covid19 dalam 5 tahap. Hal ini dilakukan dengan mempertimbangkan ketersediaan vaksin, tenaga kesehatan, serta sarana prasarana kesehatan..Jadi, bagaimana menurut Sobat?.#diskominfojabar #JabarJuara #JabarJuaraLahirBatin #jawabarat #infojawabarat","diskominfojabar, jawabarat, covid19, JabarJuaraLahirBatin, JabarJuara, infojawabarat",6,FALSE,NA,298,13,8
"274","ig274","GraphSidecar",2020-10-13 21:13:32,"Update Data COVID-19 di Jawa Barat 13 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 28.087 (+565)Isolasi/Dalam Perawatan: 9.279 (-4)Sembuh: 18.269 (+569)Meninggal: 539 (-0)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 835.017RDT: 359.559PCR: 475.4583. Dari level kewaspadaan 27 Kabupaten/Kota, 7 daerah masuk Zona Risiko Rendah, 17 daerah Zona Risiko Sedang (Oranye), dan 3 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,310,29,11
"275","ig275","GraphImage",2020-10-13 18:01:45,"Sampurasun, wargi Jabar <U+0001F60A>Jawa Barat sedang membuka rekrutmen. Tersedia lebih dari 200 posisi untuk Relawan Medis Tim Penanggulangan Covid-19 Jawa Barat di Kota Depok, mulai dari dokter, perawat, radiografer, hingga nutrisionis.Daftarkan dirimu segera melalui indorelawan.org/p/pikobar Mari berkontribusi tangani pandemi bersama Jawa Barat.#jabartanggapcovid19 #relawanmedis","relawanmedis, jabartanggapcovid19",2,FALSE,NA,133,9,6
"276","ig276","GraphSidecar",2020-10-13 15:00:03,"Sampurasun wargi jabar!DISKOMINFO DAN DKPP KAB. TASIKMALAYA KAMPANYEKAN CTPS_Diskominfo, Singaparna-Dalam rangka memperingati Hari Cuci Tangan Pakai Sabun (HCPTS) Sedunia tanggal 15 Oktober 2020, Dinas Komunikasi dan Informatika Kab. Tasikmalaya bersama Dinas Kesehatan dan Pengendalian Penduduk (DKPP) Kab. Tasikmalaya kampanyekan CTPS di Radio LPPL Purbasora 105,7 FM Diskominfo Kab. Tasikmalaya, Senin (12/10/2020)._Narasumber dalam kegiatan ini Kepala Dinas Komunikasi dan Informatika Kab. Tasikmalaya Drs. Rudi Sonjaya Saehuri, M.Pd dan Kasi Promkes pada DKPP dr. Hj. Reti Zia Dewi K, MARS._#pemkabtasikmalaya#pemkabtasik#infotasikmalaya","infotasikmalaya, pemkabtasikmalaya, pemkabtasik",3,FALSE,NA,164,0,0
"277","ig277","GraphSidecar",2020-10-12 23:05:55,"Update Data COVID-19 di Jawa Barat 12 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 27.522 (+286)Isolasi/Dalam Perawatan: 9.283 (+39)Sembuh: 17.700 (+238)Meninggal: 539 (+9)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 830.130RDT: 359.559PCR: 470.5713. Dari level kewaspadaan 27 Kabupaten/Kota, 7 daerah masuk Zona Risiko Rendah, 17 daerah Zona Risiko Sedang (Oranye), dan 3 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,247,10,5
"278","ig278","GraphSidecar",2020-10-12 22:31:39,"Update Mingguan Covid-194 - 11 Okt 2020Ingin tahu data penambahan tertinggi kasus positif, pasien sembuh dan meninggal dunia dalam seminggu terakhir? Yuk, simak rekapan datanya pada konten di atas. Ikuti juga terus perkembangan data lengkap Covid-19 di Jawa Barat dengan mengakses website Pikobar atau download aplikasinya di App Store maupun Play Store.","",0,FALSE,NA,503,5,5
"279","ig279","GraphVideo",2020-10-12 15:02:50,"Hallo Wargi Cirebon dan sekitarnya<U+0001F450><U+0001F450><U+0001F450>.Monitoring Sekretaris Daerah bersama tim gabungan Satgas Penanganan Covid-19 Kota Cirebon untuk memastikan masyarakat khususnya para pelaku usaha menaati aturan sesuai Pengumuman Wali Kota Cirebon tentang Pemberlakuan Pembatasan Aktivitas Masyarakat..Monitoring ini dilakukan mulai pukul 16.30 WIB s.d 23.00 WIB di sejumlah ruas jalan di Kota Cirebon.Mari bersama kita lawan covid-19 <U+0001F4AA><U+0001F4AA>.Happy Monday Wargi <U+0001F917><U+0001F917>.#covid-19#ayolawancovid19#indonesiasehat#indonesiamaju#pemdakotacrb#humaspemdakotacrb#cirebonSEHATI#SEHATI2020#nashrudinazis#etiherawati#kotacrb#kotawali#kotaudang@humas_jabar@nashrudinazis@eti.herawatii@agusmulyadi68@kim_cirebon_kota@112cirebonsiaga@pemdakotacrb@ridwankamil @lawancovid19_id @jabarprovgoid","cirebonSEHATI, indonesiamaju, pemdakotacrb, etiherawati, covid, indonesiasehat, SEHATI2020, ayolawancovid19, humaspemdakotacrb, kotacrb, kotaudang, nashrudinazis, kotawali",13,TRUE,1873,43,1,1
"280","ig280","GraphSidecar",2020-10-11 21:13:14,"Update Data COVID-19 di Jawa Barat 11 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 27.236 (+205)Isolasi/Dalam Perawatan: 9.244 (-350)Sembuh: 17.462 (+555)Meninggal: 530 (-0)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 828.189RDT: 359.559PCR: 468.6303. Dari level kewaspadaan 27 Kabupaten/Kota, 9 daerah masuk Zona Risiko Rendah, 12 daerah Zona Risiko Sedang (Oranye), dan 6 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,216,9,6
