"","post_id","comments_username","comments_timestamp","comments_text"
"4832","ig395","sindyerma",2020-09-03 19:24:38,"@widaningsihaha @shaly.kania"
"4833","ig396","rinihju",2020-09-02 20:21:59,"Siappppp<U+0001F44D><U+0001F44D><U+0001F44D><U+0001F64F><U+0001F64F><U+0001F64F>"
"4834","ig396","zaenalfaizal",2020-09-02 20:38:58,"Makin terpuruk pedagang beras<U+0001F622>"
"4835","ig396","dliyarahman",2020-09-02 21:43:19,"Pikobar dg call center 119 tidak dapat dihubungi.. Menghubungi media sosial pikobar juga blm ada respon.. Menghubungi petugas puskesmas blm di respon.. Ada warga saya dari kel. Karang satria kec tambun utara ter diagnosa positif covid dg tes swab  positif.. Jadi saya selaku pengurus rt harus kemana?"
"4836","ig396","apriliaramadhany",2020-09-03 09:56:39,"Hasil swab udh 2 minggu lebih blum keluar... Udh WA kontak pikobar jg blom direspon gmn nih?"
"4837","ig396","pikobar_jabar",2020-09-03 10:18:42,"@apriliaramadhany Kemarin test masif dimana ya teh?"
"4838","ig396","pikobar_jabar",2020-09-03 10:21:07,"@dliyarahman silahkan hubungi faskes terdekat ya kang/teh, karena untuk yg positif akan di pantau oleh faskes terdekat dimana tempat org tersebut berdomisili."
"4839","ig396","apriliaramadhany",2020-09-03 10:21:34,"@pikobar_jabar eh salah blom 2 minggu sih... Serasa lamaa min <U+0001F923>tanggal 26 Agustus di balai desa ciantra kec cikarang selatan kab bekasi"
"4840","ig396","pikobar_jabar",2020-09-03 11:08:54,"@apriliaramadhany instansi penyelenggara test masifnya dari mana teh?"
"4841","ig396","apriliaramadhany",2020-09-03 11:32:31,"Dr pikobar min... Krna ada kasus di dekat komplek saya dan ada pengumuman dr puskesmas sini buat tes swab... Disuruh daftar ke pikobar jg"
"4842","ig396","nuruldwi_uyuy",2020-09-03 11:57:47,"@pikobar_jabar cek DM min<U+0001F64F><U+0001F3FB>"
"4843","ig396","susi.hartiniii",2020-09-04 04:57:20,"<U+0001F932><U+0001F44D><U+0001F64F>"
"4844","ig396","wahyuzweigayuphoto",2020-09-04 22:31:05,"Pa saya mau jadi relawan gimana daftarnya"
"4845","ig398","kania.sri",2020-09-02 15:03:07,"Jiahhh....angka infeksi tinggi kok di encourage jalan2...<U+0001F612><U+0001F612><U+0001F612>"
"4846","ig398","sant_inov",2020-09-02 18:52:04,"@pikobar_jabar  mohon untuk bantuan copid19 jangan pilih kasih lihat LG rakyatnya ad yg tidak tersentuh dana apapun pdhl saya kena imbas dari pandemi copid 19 krna terkena PHK tolong kepada pemerintah desa RT RW ny lht saya yg bingung krna bgtu sulitnya cari kerja untuk mkn pun ssh aplgi bli kuota lstrik,dll mohon lh bapak/ ibu sedikit melihat k bawah cari siapa2 yg TDK mendapatkan dana copid19 org lain yg mampu punya mobil ini itu dpt bantuan, sedangkan saya ank 2msh sekolah, saya dan suami kena PHK tdk pernah mndpt kn dana bantuan apapun entah itu PKH dana bos,ataupun yg sekarang dampak nya sya alami yaitu dana copid19 pun saya tidak menerimanya Bu/ pak saya begini krna udh bingung cari kerja ssh,,sya jg g diem sya ikt2 tetangga jd buruh cuci buat byr les ank trs punya modal sedikit saya jualan mie ayam tp itu cmn CKP buat beli telor SM ikan asin krna beras yg d kasih mertua msh ad. Nanti klo beras ny SDH hbs apkh CKP hal jualn buat mkn dan byr listrik???? Tolong lah ada rasa iba sedikiiiit saja untuk kami rakyat kecil! Ingat pak/Bu!!!! Kepemimpinan bapa/ ibu akan d pertanggung jawabkan nanti di akhirat apabila BP/ ibu tidak adil. Terima kasih."
"4847","ig398","501_raka",2020-09-02 19:57:20,"@kania.sri yah prioritasnya sudah penanganan ekonomi dari pusatnya, mau bagaimana lagi."
"4848","ig398","_mannthea",2020-09-03 00:22:33,"Tipsnya gampang, #dirumahaja"
"4849","ig398","kania.sri",2020-09-03 10:40:08,"@501_raka jadi akhirnya kita jaga2 sendiri"
"4850","ig400","samawati_musa",2020-09-01 18:44:37,"Saya wargi KOTA DEPOK Bapak.... jam malam yg di terapkan ngga banyak pengaruhnya...jalan² yg bukan jalan utama mah kegiatan warga ngga ada yg berubah....<U+0001F622><U+0001F622><U+0001F622><U+0001F622>"
"4851","ig400","lindayuliani10",2020-09-01 19:02:59,"zona merah daerah mana saja?"
"4852","ig400","pikobar_jabar",2020-09-01 20:15:46,"@lindayuliani10 Kota Depok, Kota Bogor, Kota Bekasi dan Kab. bekasi teh"
"4853","ig400","alibradi.27",2020-09-01 21:00:04,"Skrng daerah zona kuning bnyak yg oranye min, dan malah merah.. Duhhh wargi wargi, ayolah ikuti protokol kesehatan.. Hindari holiday yg berbau keramaian, di Pasar Baru Bandung aja udah mulai bagus penjualannya ehhh gegara ada kasus sepasang suami istri suspect Covid-19 jadi down lagi pasarnya.. Dan itu penyebabnya gegara suami istri itu sebelumnya liburan ke Pangandaran yang situasi dan kondisinya sangat ramai.. <U+0001F62D><U+0001F62D><U+0001F62D>"
"4854","ig400","tsd_denny",2020-09-01 21:36:04,"Warga +62 emang susah di atur, mau yg miskin apalagi yg kaya maunya jalan2 mulu.yg ngasih peraturan juga setengah2 jalanninnya,serba salah."
"4855","ig400","agus_syarfud_",2020-09-02 11:40:50,"Majalengka itu merah harusnya"
"4856","ig400","irmandiandra",2020-09-02 16:20:10,"Tolong dibantu @ridwankamil, @pikobar ,kapan hasil swabtest sy keluar dr rs Al Ihsan baleendah,,ini sdh hari ke 8 soalnya saya ga bisa pulang ke rumah kalau tidak ada hasil swabtest nya"
"4857","ig400","dewiberryii",2020-09-03 09:49:07,"Min ada surat keputusan gub terkait PSBB yg diperpanjang sampai 29 sep ga min? Buat ke kantor.<U+0001F64F>"
"4858","ig400","888avengersjla999",2020-09-03 12:57:48,"Pemprov dan Pemda Jawa Barat kayanya suka sama warna Merah, soalnya wisatawan asal Jakarta dibiarkan leluasa masuk ke dalam wilayah Jawa Barat, udah tau kan kalau Jakarta itu zona Merah dan nomor 1 penularan virus Covid 19 di Indonesia.."
"4859","ig402","lilisali24",2020-08-31 21:26:50,"Pa punten upami pengaduan bansos sareng nu sanesna kedah k mna.da ngadu k rt dgi k desa mah t ya kitu kiena.nu karengingteh nu jalmi nu mampu d kampung abdi mah. abdimh can pernh kenging bantosan naon naon.pdahal abdimh jalmi te gduh.usaha ge ngan saukur pedagang k liling..."
"4860","ig402","_irynti18",2020-08-31 23:29:04,"<U+0001F62E><U+0001F62E><U+0001F62E>"
"4861","ig403","rostianysevi",2020-09-01 13:15:17,"Min mau nanya emang bnr kalo udah d periksa hasil nya positif tapi baru dpt lampiran hasil nya setelah 8hari k depan? Kumaha carita na bisa kitu #seriusnanya nuhun min"
"4862","ig403","jasamedivest",2020-09-01 21:15:38,"<U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB>"
"4863","ig404","didin4339",2020-08-31 22:20:23,"Rampes"
"4864","ig404","jasamedivest",2020-09-01 21:12:51,"<U+0001F49A><U+0001F49A><U+0001F49A>"
"4865","ig405","dservant_of_allah",2020-08-30 23:34:27,"Bismillah..kami mw info..kami di mekarsari, Cumanggis-Depok bln ini..smpe saat ini belm dapat bansos..apa memang sprti ini? Bkn kata pak gub kang @ridwankamil bansos akan trus disalurkan..untuk mmbantu semua warga ja-bar? <U+0001F614><U+2639><U+FE0F><U+0001F61F><U+0001F61E><U+0001F64F><U+0001F3FB>"
"4866","ig406","dservant_of_allah",2020-08-30 23:34:54,"Bismillah..kami mw info..kami di mekarsari, Cumanggis-Depok bln ini..smpe saat ini belm dapat bansos..apa memang sprti ini? Bkn kata pak gub kang @ridwankamil l bansos akan trus disalurkan..untuk mmbantu semua warga ja-bar? <U+0001F614><U+2639><U+FE0F><U+0001F61F><U+0001F61E><U+0001F64F><U+0001F3FB>"
"4867","ig406","syair_gila",2020-08-31 04:53:45,"@yoshiereturn Saya aja tanya lom dijawab-jawab sampai hari ini."
"4868","ig406","888avengersjla999",2020-08-31 06:16:52,"Bertambah nya kasus positif Covid 19 di Jawa Barat gara gara pembiaran oleh pemerintah daerah setempat maupun propinsi terhadap wisatawan asal Jakarta yang diizinkan masuk ke Jawa Barat sehingga sangat mudah terjadi penularan virus Covid 19 di Jawa Barat karena Jakarta itu zona Merah dan peringkat nomor 1 penularan virus Covid 19 di Indonesia..."
"4869","ig406","cepi.hermansyah0306",2020-08-31 07:33:02,"Tes covid buat pekerja lapangan kpn ya buat yang di kota bandung"
"4870","ig406","dservant_of_allah",2020-08-31 11:27:48,"@syair_gila waduwh..sama ya kang? Blm pd dpt jg kang areanya?<U+0001F61F><U+0001F641>"
"4871","ig407","boedpas29",2020-08-30 16:33:27,"Rata"" orang  hanya pakai masker kain  selapis"
"4872","ig407","rinam_ulyani",2020-08-30 18:23:05,"alhamdulilah keluarga saya selalu bermasker kalo keluar rumah semoga yg lain juga sama yah"
"4873","ig408","hendrayana_2020",2020-08-29 20:51:29,"Social harasment....apakah sdh jadi pertimbangan aplikasi ini ...jika ada warga yg tdk terima jika di tegur dilaporkan...apakah warga yg tdk memakai akan jadi objek bulan bulana"
"4874","ig408","hendrayana_2020",2020-08-29 20:51:50,"Bulanan oknum aparart?"
"4875","ig408","hendrayana_2020",2020-08-29 20:51:58,"Mksh pa wagun"
"4876","ig408","asharyguntur",2020-08-30 00:31:06,"Asa rariweuh gegeden...<U+0001F926><U+200D><U+2642><U+FE0F>"
"4877","ig408","gideon_aprilian",2020-08-30 01:30:13,"Susah. Bukan di tempat wisata saja kesadaran pake masker masi belum 60%. Maksudnya kurang lbh 40%an warga masi belum pake masker. Razia masker hanya dititik2 itu saja. Daerah lain belum terjamah razia. Cek geura"
"4878","ig408","ririn.baelah",2020-08-30 11:37:54,"Massa renanang pake masker"
"4879","ig408","yus_yuliansa",2020-08-31 19:36:01,"@ririn.baelah harusnya pake bikini renang mah <U+0001F602>"
"4880","ig409","iyad2528",2020-08-29 19:04:39,"Daerah mana aj gan yang nambah?"
"4881","ig409","brachmat1",2020-08-29 19:24:01,"Bogor duh"
"4882","ig409","iyad2528",2020-08-29 19:38:44,"Daerah mana aj gan yang nambah?"
"4883","ig409","pikobar_jabar",2020-08-29 20:12:36,"@iyad2528 Hari ini kasus konfirmasi terbanyak berasal dari Kota Bekasi dg 74 org. Untuk data selengkapnya bisa cek melalui Web Pikobar.jabarprov.go.id atau aplikasi Pikobar"
"4884","ig409","ricybayu",2020-08-29 20:49:30,"Min mau nanya sebenernya akurat mana sih rapid test atau swab test?karena ada yg rapid test nya non reaktif orang nya baik baik aja sembuh tapi pas swab tes positif,membingungkan. Mohon pencerahan nya mih."
"4885","ig409","pikobar_jabar",2020-08-29 21:19:23,"@ricky_bayu93 hingga saat ini swab test dianggap cara yg paling akurat untuk memastikan seseorang terkonfirmasi positif COVID-19. Adapun ketika seseorang yg terkonfirmasi reaktif dlm rapid test blm tentu akan terkonfirmasi hasil positif dlm swab test. Begitu jg ketika seseorang terkonfirmasi positif swab test blm tentu dia mengalami gejala panas, batuk, sesak, dsb atau dulu dikenal istilah orang tanpa gejala. Karena sifat virus ini yg gampang bermutasi, mudah menular dan akan berbahaya terutama bagi orang berpenyakit bawaan, langkah pencegahan yg bs kita lakukan dg 3M, menggunakan masker, mencuci tgn dg sabun dan menjaga jarak kapanpun dan dimanapun berada."
"4886","ig409","ricybayu",2020-08-29 21:21:38,"@pikobar_jabar makasih pencerahanya mih. Mungkin di tambahin dikit 3 M + minum vitamin tiap hari dan ber doa memohon pada sang pecipta<U+0001F64F>"
"4887","ig409","r.iswiduri",2020-08-29 23:04:03,"@iyad2528 Bogor, Bekasi kota daaaaaaaaan..Kabupaten Bekasiiii<U+0001F644>"
"4888","ig409","animooani",2020-08-30 00:26:16,"Min...maaf mau nanya kalau untuk ibu hamil yang usianya dah mau 9 bln harus memakai persyaratan swab test ???"
"4889","ig409","wield_zamy",2020-08-30 06:26:46,"@pikobar_jabar maaf min mau tanya...ke akuratan rapid dan swab brpa persen ya..trus untuk swab test klo negativ msa berlaku nya sampe kapan ya...apa cukup 1 kali saja kita swab..."
"4890","ig409","cucu8880",2020-08-30 10:41:54,"<U+2764><U+FE0F>"
"4891","ig410","wisnutama02",2020-08-29 12:17:46,"Prof.Kusnandi Rusmil sepupu nya istri saya..sehat slalu uda Nandi ya<U+0001F64F>"
"4892","ig410","cepi.hermansyah0306",2020-08-30 05:43:26,"Kpn rafid tes buat karywan lapangan pa"
"4893","ig410","hello.hera_",2020-08-30 13:29:53,"Saya besok suntikan ke 2 vaksin setelah 14 hari min @pikobar_jabar alhamdulillah baik2 saja sampai sekarang. Bawaanya Hanya ngantuk saja selama 3 hari<U+0001F602>"
"4894","ig411","r.iswiduri",2020-08-28 20:08:22,"Eeeh saya termasuk yg 50% loooh. Harusnya pasar2 tuh di razia..karena pedagangnya ga da yg pake masker"
"4895","ig411","yuliantiwini730",2020-08-28 20:36:28,"Sangsi na kurang tegas pa,  jd loba keneh nu nyapirakeun tah nu teu acan paraham bahayana covid teh"
"4896","ig411","nurimayanuarti",2020-08-28 20:38:31,"Aku  disiplin loh... Cek aja IG ku... Bermasker trs. Pokoknya no kendor2. Lg nyetir, lg olga, lg ktemu org, lg selfie, dll... @pikobar_jabar @ridwankamil"
"4897","ig411","lie_christoffer",2020-08-28 21:13:20,"Min mau tanya. Benarkah saat ini Kota Bogor satu"" nya daerah di Jawa Barat yang zona merah?"
"4898","ig411","pikobar_jabar",2020-08-28 22:04:52,"@nurimayanuarti pertahankan teh! Dan sebarkan habit itu ke org sekitar ya <U+0001F604>"
"4899","ig411","nurimayanuarti",2020-08-29 05:33:19,"@pikobar_jabar Ashiaaappp... <U+0001F601><U+0001F44C>"
"4900","ig412","rizal_fatonah33",2020-08-28 19:25:36,"daerah mana tuh"
"4901","ig412","bayuendah",2020-08-28 20:48:49,"Sorry @yuli_qotimah follow yg ini yg resmi ya. Yang tadi salah euy <U+0001F601>"
"4902","ig412","sekar_mayasari",2020-08-28 21:53:20,"Kalau mau lihat data harian perkabupaten dimana?"
"4903","ig412","pikobar_jabar",2020-08-28 21:57:14,"@sekar_mayasari bs cek selengkapnya di Pikobar.jabarprov.go.id teh"
"4904","ig412","pikobar_jabar",2020-08-28 22:00:07,"@rizal_fatonah33 hari ini Kab. Bekasi konfirmasi kasus tertinggi sebanyak 205 kasus"
"4905","ig412","iannoooo",2020-08-28 22:44:34,"Kota Bogor bukannya udh jadi Zona Merah yah????"
"4906","ig412","888avengersjla999",2020-08-29 06:40:00,"Ini akibat dari wisatawan dari DKI Jakarta yang masih diizinkan masuk ke dalam wilayah Jawa Barat setiap weekend atau libur panjang seperti ke Puncak,Bandung Lembang, Pangandaran, dll yang membuat Jawa Barat sekarang seperti ini, bahkan lebih parah menjadi Zona Merah seperti sudah terjadi di Kota Bogor.. Harusnya Pemprov dan Pemda Jawa Barat mikir...<U+0001F914>"
"4907","ig412","rinam_ulyani",2020-08-29 07:56:03,"kota bandung gimana kang sudah amankah?"
"4908","ig412","atedy666",2020-08-29 08:26:10,"Kota depok  gimana ?"
"4909","ig412","atedy666",2020-08-29 08:28:51,"Kota depok informasihnya kang ?"
"4910","ig412","uuhsuparman",2020-08-30 07:06:54,"Lengkapi dg grafik biar lebih informatif..."
"4911","ig413","888avengersjla999",2020-08-28 12:52:56,"Berarti meskipun sudah pakai masker belum berarti aman dari Covid 19, baik di transportasi umum juga di gedung yang ber-AC seperti kantor,bank dan Mall, mungkin bioskop juga.. Hidup Segan Matipun Tak Mau...<U+0001F601>"
"4912","ig413","riozi_25",2020-08-28 17:28:23,"Hari ini jabar positif nya gede ya"
"4913","ig413","tanisyayulisia",2020-08-28 17:33:50,"@riozi_25 iya 500 an , jd makin takut keluar2"
"4914","ig414","dhanyeumew11",2020-08-27 21:05:26,"Butuh kuota lain nu karieu lah.. rieutt"
"4915","ig414","yusuf.7145",2020-08-27 21:16:09,"Coba kuota buat pelajar di gratis kan"
"4916","ig414","rosana.dede",2020-08-27 21:19:15,"Betul sekai yang di butuh kan orang tua dan murid sekarang itu kuota internet...."
"4917","ig414","ukii3ra",2020-08-27 21:57:29,"postingan baru 1 jam tpi udh gak bisa daftar ikut<U+0001F44F>"
"4918","ig414","lyna4498",2020-08-28 07:40:37,"Bukan cuma nguras kantong,,,mending kalo bisa di mengerti kadang cuma suruh tonton YouTube terus suruh merangkum,,,tanpa ada penerangan dari guru"
"4919","ig414","cumaanneaja",2020-08-28 12:07:19,"Saya daftarkan diri menjadi warga yg tidak mendapat bantuan apapun,  dari mana pun, lewat app pikobar... Alhamdulillah.... No respon <U+0001F625> no verifikasi... <U+0001F625><U+0001F625><U+0001F625>"
"4920","ig415","omden67",2020-08-27 18:59:04,"Jabar tetep paling rendah tingkat kesembuhan di antara 7 propinsi yg lain, sedangkan kasus positifnya naik terus hampir nyusul sulsel"
"4921","ig416","w_ratna_sumpena",2020-08-27 12:27:25,"Pilihannya hanya 2 pake masker atau dirumah saja .so..klu masih mau beraktivitas pake maskes ...tanpa alasan...banyak alasan gerah pengap dsb monggo.....di rumah saja <U+0001F44D>"
"4922","ig416","dewi.kartin",2020-08-27 12:58:50,"Alhamdulillah sebelum da Corona udh sering pake masker..jadi nyaman 2..aja..da tips.. jangan terlalu kenceng..nggikatnya...trs masker dari kain..cari yg bahannya dingin..jadi gk panas..<U+0001F44F><U+0001F64C>"
"4923","ig416","hikmahabdussalam90",2020-08-27 16:17:11,"@dewi.kartin sama teh.  Alhamdulillah jaauuuuhhhhh bertahun tahun sblm ada covid aku dh biasa pake masker.  Jd yaaa biasa aja.  Bedanya skg koleksi masker lebih buanyakk <U+0001F602><U+0001F602><U+0001F602>"
"4924","ig416","dadandearisman",2020-08-27 17:41:31,"Lain teu betah, geus cape.... asa euweuh solusina... rek kieu wae...."
"4925","ig416","gisela.zip",2020-08-30 01:40:41,"pake masker anggap aja new fashion yg lagi viral ,namun kasihan yg punya sakit asma bisa sesak nafas <U+0001F622>"
"4926","ig417","dinna1485new",2020-08-27 09:51:21,"Smoga sllu jd pemimpin yg membawa kebaikan bagi sluruh masyarakatnya...Bangga punya pemimpin sperti om @ridwankamil ...sama bu cinta @ataliapr terrr the best!!!"
"4927","ig417","yariirwti",2020-08-27 16:50:28,"Halo pikobar. Saya mau bertanya mengenai hasil test yang di selenggrakan di disdik prov jabar tanggal 19 agUstus 2020. Harus menghubungi kemana ya?

Karena sudah 4 hari menghubungi narahubung dinkes jabar tidak ada jawaban"
"4928","ig417","rini.widayanti87",2020-08-27 21:07:15,"Semoga lancar uji klinis,  segera membawa manfaat u kesehatan masy . <U+0001F1EE><U+0001F1E9>. Siap lahir batin sbg sukarelawan vaksin Covid19, gelombang 4 puskms Ciumbuleuit."
"4929","ig418","888avengersjla999",2020-08-26 20:51:43,"Kasus positif Covid 19 di Jawa Barat naik gara-gara pembiaran oleh pemerintah daerah setempat karena membiarkan alias mengizinkan wisatawan dari DKI Jakarta setiap weekend atau libur panjang masuk ke wilayah Jawa Barat seperti Puncak, Bandung, Lembang, Pangandaran dll.Padahal yang kita tahu kalau DKI Jakarta itu zona Merah dan peringkat nomor 1 penularan virus Covid 19 di Indonesia..<U+0001F914>"
"4930","ig418","chef_tony_martawidjaja",2020-08-27 16:42:49,"Min skalian post info kasus baru per kota/kab spy kita aware"
"4931","ig418","chef_tony_martawidjaja",2020-08-28 17:50:17,"@pikobar_jabar"
"4932","ig419","anugerah_bermani",2020-08-26 12:14:44,"maksudnya inkloklusif apa ya min"
"4933","ig419","pikobar_jabar",2020-08-26 12:36:50,"@anugerah_bermani Inkonklusif artinya pemeriksaan yang sudah dilakukan laboratorium tapi ternyata tidak dapat terdeteksi dia ini positif atau negatif."
"4934","ig419","opickseptian",2020-08-26 12:44:02,"Sharing aja @pikobar_jabar , tes 190 rb, utk jangka waktu hampir 6 bln setelah pengumuman case pertama covid awal maret 2020, terhitung msh sangat rendah, berarti sekitar 1056 tes per hari, korea selatan yg jml penduduknya mirip jabar skitar 50 jt jg, sd saat ini sdh 1,85 juta tes, hampir 10x lipat dr tes yg dilakukan jabar. Dgn adanya biofarma d jabar hrsny jabar ga kalah dgn DKI yg masif test. DKI aja org yg diperiksa covid (bukan sample) sdh mencapai 524 ribu pdhal penduduknya 10 jutaan hanya 20% dr jabar, sangat timpang memang tes pcr ibu kota dgn daerah lainnya, tentunya jabar sbg wilayah yg dekat ibu kota bs segera, minimal rasio tesny sama dgn DKI agar memudahkan proses tracing dan membantu tenaga kesehatan dan rumah sakit d jabar agar tdk keteteran, apalagi mobilisasi dr ibu kota ke kota2 jabar tiap minggu cukup tinggi. Mohon pak @ridwankamil didorong agar jabar bs tes pcr lbh masif dan sesuai standar who... Mudah2an meski tes pcr msh sedikit tdk membuat kasus yg tdk terlacak meningkat jg, mugia warga jabar pd disiplin pake masker, social distancing, klo alat pcrny kurang tdk Bs kah pemprov sinergi dgn perusahaan2 d jabar melalui CSR spy rasio tes ny meningkat , hatur nuhun tos minuhan kolom komentar, mudah2an jd bahan masukan"
"4935","ig419","pikobar_jabar",2020-08-26 14:13:13,"@opickseptian iya bener sekali kang, dg jumlah penduduk 20% Indonesia, tanggung jawab Jabar memang lebih besar dibandingkan provinsi lainnya. Namun seperti yg kita ketahui bahwa dlm masa pandemi ini, tantangan yg Jabar maupun daerah lain hadapi adalah adanya ketimpangan baik segi anggaran, SDM, hingga fasilitas kesehatan (lab) di tiap kota kabupatennya. Namun demikian, Pemprov Jabar terus berupaya meningkatkan jumlah pengetesan ini dg terus melakukan koordinasi dg Pemerintah Pusat untuk dpt membantu sekaligus berupaya mencari jalan keluar lain, dg cara kerjasama dg lab swasta maupun pengadaan PCR Portable. <U+0001F64F>"
"4936","ig419","jessneva",2020-08-26 17:45:45,"Data di link sebaran kasus web pikobar kayaknya salah deh min. Angka hari ini, H-7 dan total sama semua"
"4937","ig419","iannoooo",2020-08-26 19:05:49,"@opickseptian love your comment, sangat setuju <U+0001F44D>"
"4938","ig419","kennandraonlineshop",2020-08-26 20:13:30,"Assalamualaikum pa @ridwankamil  Saya mau bertanya dan mohon dijawab,apakah yg ada gelarnya di belakang nama itu sama sekali tidak berhak mendapat bantuan?ya sembako ya subsidi listrik dari pemerintah,itu kami ga dapet pak.bukannya iri ya pak,tapi kan kami juga sama sama terdampak juga. Hanya karena ada gelar di belakang nama trs ga berhak dapat bantuan karna dianggapnya mampu?"
"4939","ig419","pikobar_jabar",2020-08-26 20:51:55,"@jessneva terimakasih teh, saat ini sdh dilakukan perbaikan atas kesalahan sebelumnya."
"4940","ig419","kacepi.adilaya",2020-08-28 15:10:47,"Saya bingung dan was-was walau saya sudah menerapkan protokol kesehatan dan tak punya gejala . tapi saya ingin tes repit bingung cari yang murah dimana ."
"4941","ig420","salsaelina",2020-08-25 21:08:53,"Masi wengi di cianjur mah"
"4942","ig421","foniangelina",2020-08-25 21:29:18,"Admin @pikobar_jabar mau tanya, apa Admin @dinkeskabbekasi sudah update jumlah pasien terbaru? krn di IG nya terakhir update tgl 8 agt. admin @dinkeskabbekasi mohon update infonya. ini sudah tgl 20an mau akhir bulan. saya dpt info di salah satu artikel ( https://wartakota.tribunnews.com/2020/08/25/breaking-news-ada-238-pekerja-pabrik-lg-cikarang-kabupetan-bekasi-terpapar-corona )  klo kawasan industri MM2100 sudah ratusan karyawan PT yg positif. ini apa sudah masuk laporan hari ini di @pikobar_jabar ?"
"4943","ig421","888avengersjla999",2020-08-26 08:01:49,"Menurut saya, lebih baik sekarang jalan masuk keluar dari dan menuju Jakarta setiap weekend atau libur panjang diblokir untuk mencegah wisatawan dari DKI Jakarta masuk ke wilayah Jawa Barat seperti Puncak,Bandung, Lembang, Pangandaran dll karena DKI Jakarta itu zona Merah dan peringkat nomor 1 penularan virus Covid 19 di Indonesia.."
"4944","ig421","ellycellcell",2020-08-26 15:27:05,"Semoga yang meningkat tuh yg sembuh bukan yg positif ..amin"
"4945","ig421","pikobar_jabar",2020-08-26 20:55:26,"@ellycellcell aminn <U+0001F60A><U+0001F64F>"
"4946","ig421","pikobar_jabar",2020-08-26 20:56:10,"@888avengersjla999 baik kang, kami tampung informasinya <U+0001F64F>"
"4947","ig421","suyututomo",2020-08-27 01:12:45,"Penyumbang jumlah positif dari perusahaan/pabrik dikawasan industri. Kenapa pemda gak bikin peraturan mewajibkan perusahaan2 test Covid para karyawannya sebelum menyebar lebih luas, seperti kejadian terakhir di PT. LG kawasan MM 2010 stelah ada meninggal dan positif Covid baru di swab test karyawannya."
"4948","ig422","jasamedivest",2020-08-25 12:18:33,"<U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB>"
"4949","ig422","indrajaya.56",2020-08-25 12:19:29,"<U+0001F64C>"
"4950","ig422","betari.dinaisha",2020-08-25 12:29:42,"Tolong jangan hanya itu saja, tp fokus juga pd tes massal dan tolong batasi kunjungam orang luar kota (jakarta dan sekitarnya) ke wilayah jabar khususnya bandung. Krn percuma kalo perputaran masyarakat tdk dibatasi, covid ini gak akan menurun @ridwankamil @mangoded_md @kangyanamulyana"
"4951","ig422","hello.hera_",2020-08-26 01:42:57,"@betari.dinaisha betull.."
"4952","ig423","lasminitene",2020-08-25 07:17:03,"<U+0001F44D>"
"4953","ig423","lindamelinda352",2020-08-25 11:03:31,"BOGOR SIAP <U+0001F44D><U+0001F44D><U+0001F44D>"
"4954","ig423","lie_christoffer",2020-08-27 21:35:32,"Kota Bekasi kok gak ada min?"
"4955","ig424","laniarakhmawati",2020-08-24 19:51:44,"Min, boleh kasih inputan yaa.. Kalau bisa mohon disertakan juga update data untuk masing2 kota-nya, supaya yang lihat datanya di sini bisa tetap menjaga awareness-nya jika pertambahan di kotanya masih tinggi. Soalnya ga semua (mau menyengaja) buka aplikasi Pikobar. Terima kasih, min <U+0001F60A><U+0001F64F>."
"4956","ig424","kania.sri",2020-08-24 20:40:42,"@laniarakhmawati bener nih, jadi kita tahu detil daerah mana yang masih naik atau turun...baru mau bilang begitu udah keduluan"
"4957","ig424","azkaratu",2020-08-25 08:35:00,"Saya masih bingung itu teh gmna maksdnya, yg terkonfirmasi teh kan maksdnya terkonfirmasi positif covid gitu kan ya, tapi naha kasus aktifnya menurun. Gimna atuh, ada yg bisa kasih pencerahan?"
"4958","ig424","pikobar_jabar",2020-08-25 09:00:57,"@azkaratu Kasus konfirmasi COVID-19 adalah seluruh kasus dari orang yang sudah dinyatakan positif terinfeksi virus Corona berdasarkan hasil pemeriksaan laboratorium berupa PCR, yang penghitungannya meliputi kasus aktif, sembuh dan juga meninggal."
"4959","ig425","dewi.kartin",2020-08-24 15:24:46,"Bukan remaja aja..emak2.juga kecanduan internet.. efek dirumah aja<U+0001F44F><U+0001F64C>"
"4960","ig425","qurannita",2020-08-24 15:25:43,"Kumaha deui atuh. Da budak diajarna ge make hp. Nya pasti jd lewih lila nyepeng hp meren. #juaralahirbatin"
"4961","ig425","purnamadanie",2020-08-24 15:37:12,"Gimana mau kecanduan semua kegiatan belajar mengajar serba online, belanja dan semua kegiatan serba daring..."
"4962","ig425","ellycellcell",2020-08-24 22:52:29,"Efek negatif pegang hp dan dirumah terus.. ya begitulah. Semuanya bukan hanya remaja <U+0001F648><U+0001F64A>"
"4963","ig425","r_syaefurrochman",2020-08-26 06:17:44,"Gimana gimana?"
"4964","ig427","fitrianova_santi",2020-08-23 19:34:10,"Hai @pikobar_jabar gimana caranya mengetahui kasus sembuh? Sedangkan swab di rs aja untuk pasien 10 hari sekali, dan tesnya hanya di hari kerja, hari libur ya libur tesnya dan hasilnya. <U+0001F64F>"
